,Adyar Dry Waste,Anna Nagar Dry Waste,T. Nagar Dry Waste,Kodambakkam Dry Waste,Mylapore Dry Waste,Royapettah Dry Waste,Velachery Dry Waste,Nungambakkam Dry Waste,Alwarpet Dry Waste,Besant Nagar Dry Waste,Saidapet Dry Waste,Thiruvanmiyur Dry Waste,Perambur Dry Waste,Egmore Dry Waste,Guindy Dry Waste,Pallavaram Dry Waste,Chromepet Dry Waste,Tambaram Dry Waste,Porur Dry Waste,Madipakkam Dry Waste,Adyar Wet Waste,Anna Nagar Wet Waste,T. Nagar Wet Waste,Kodambakkam Wet Waste,Mylapore Wet Waste,Royapettah Wet Waste,Velachery Wet Waste,Nungambakkam Wet Waste,Alwarpet Wet Waste,Besant Nagar Wet Waste,Saidapet Wet Waste,Thiruvanmiyur Wet Waste,Perambur Wet Waste,Egmore Wet Waste,Guindy Wet Waste,Pallavaram Wet Waste,Chromepet Wet Waste,Tambaram Wet Waste,Porur Wet Waste,Madipakkam Wet Waste
2024-03-21,4.676684002895199,2.646505838033747,2.221068039589156,4.772249042411117,4.962606770425598,1.795568871069793,3.627353387807933,1.425981255084241,3.603656015430023,4.309252911103399,3.73799418609627,2.669332568250383,2.532265438255078,2.572489660893668,3.358847271971693,4.526269080289982,4.716264629075072,1.214118480829272,1.726489578582753,1.448897263313154,4.780749420340905,4.550688000466846,2.045444910393188,4.456909495478552,2.401468447570192,1.493072893118034,3.974489596775667,4.235538242304914,4.947123050026333,2.923829936354597,2.004090152180526,1.26156608284764,2.652734277513615,3.309714500231228,2.985992328669285,1.65115059769335,2.486181881734057,4.671625782323616,2.837175440344394,3.04889378231301
2024-03-22,1.773338563067656,2.386431242436687,3.026126730490495,3.517844908036609,3.928568876558806,4.560446165543228,4.956353748919163,3.651425914228479,4.381458074671052,4.112155387698795,2.230128156874848,4.502769080939692,1.171052551791195,1.001469375005831,2.094930517553857,2.8483901185098,3.553451580002709,1.407081066178179,3.69204053533936,4.207263468238779,2.88764647509708,2.538861051442244,1.242508363580871,1.916738031776274,2.9999913453255,3.337731322854645,2.912551838029575,2.455571097287812,4.213989885489285,3.779062450855558,4.781680603436929,1.110942265237678,3.976317798492432,1.245503474282278,2.163917750442247,4.668407870667374,4.101421185705261,3.648076649988914,2.598785886410682,1.199310195171571
2024-03-23,1.741251678317467,2.660501019327175,3.079939959813239,2.807228072337923,4.199319723553883,4.842089592477324,4.19581265603272,1.311971271503298,4.219742288636509,1.266385328942205,1.94388154096628,1.612387587342891,1.790076427384342,3.113260508229402,3.686759430443415,2.881285129344164,4.838782556116975,1.961169280120667,4.052560921019172,4.480728714028594,2.041011219024585,2.92347526939701,2.691113571577333,2.832530044012001,1.121243717312244,3.53229642091714,2.803862327667252,1.067154870158265,4.756853367679541,1.790801692410715,1.678358378363914,4.020376180823128,2.394652618231754,3.446193521871018,1.023864563275884,2.725735574385968,1.099336046544992,1.838247407937494,1.778869655404927,4.883707036907926
2024-03-24,3.248264443018877,2.824890007846212,3.384737787116975,2.715239080641372,3.220775529293478,2.667735808515206,2.601878841176536,3.781385872558119,1.371404852271872,1.666168290915283,4.404793886860016,4.084309387260753,2.125814909177575,2.509075730663041,4.704106026513922,4.272308900695445,3.457385199918523,1.885960715211831,1.177007885261078,2.725031387367593,2.209652345939641,4.357005543703927,2.683026325981046,4.448517321551029,3.651148917683012,1.028369698016022,1.446400900555527,1.125380027413705,1.361780218401479,1.881256279376478,4.142330751256699,3.934722523400385,1.978854224692468,2.561691766213485,4.437951740632998,1.289284637043144,3.25926303478095,1.460112252903363,4.976218905858973,2.766584609506019
2024-03-25,3.690508557029847,4.313921962071406,4.410756022969077,1.131103605173454,1.976628135347517,2.356378353909612,1.754928843837543,4.211901513455351,4.06986305233977,3.067332161523883,4.931705911983422,1.576234164363369,4.598606813310676,1.465853016647665,1.652726822056483,3.784876801002475,1.438278768166757,3.263380381674843,2.680934145890614,3.913895862164059,4.661085139817155,1.611930849300698,4.961224693390756,1.237215734791108,1.235689289398866,4.292948543831952,4.106368966101709,1.991747156157658,1.98738368202875,2.890620320104599,4.7744101567208,3.503546101189953,4.3301186296898,4.468413686575072,1.53779757053334,3.315234124688724,4.94776310852415,1.382581065799223,2.774185766233267,4.059413271047461
2024-03-26,4.602700955235461,4.079486058676221,4.398759505684753,1.13178179412493,2.240781992976812,3.061732346745329,2.663813258519118,1.925019811918754,2.231496391840093,4.781723881566423,2.176723519485406,2.415616440719143,1.014839095000075,4.380310509111498,1.619362813606307,1.816577102054904,2.021058068368102,4.538488227379371,1.825805644985259,4.19010544347176,4.95830824611312,1.478864418724881,2.617757204477142,4.011842247231003,3.376319757782464,4.514612266646636,1.408586763005784,3.170050245320104,3.436775650413011,4.25705815838565,4.382490235738715,2.896660240701222,3.417299623298261,1.031410917391452,3.756116096325569,1.061784298714771,3.588353465854788,3.023584186045663,4.816238875346872,1.652296054732375
2024-03-27,4.232197361291618,4.708082275145584,1.462245254401256,1.869115889351325,3.971593168322885,1.784003017122956,2.145318187493796,1.666966320445451,1.690786744620197,2.926213418512823,1.438732248451834,2.286790473854489,2.706375638395516,1.09819246609591,2.55333266589781,1.376489744342068,2.974314124584707,4.302952754228386,4.273688648727148,1.321794062149602,2.535106911734781,4.429190187506443,3.056381492500386,4.258497342848237,3.029701803722089,3.72960798541365,4.526170384219535,1.219263307240559,4.523432058526463,1.715842605282868,4.021188313197085,3.263324463077963,2.331689615191939,4.834038878058928,4.365733207521367,2.142228864315201,1.810732616629326,2.435962114792346,2.328463259177806,1.639028748545841
2024-03-28,3.404911030698081,4.338345527884946,1.951890171738541,4.047706045798396,4.563057385800374,4.224496605761777,1.429204126062018,1.03623999808954,1.766896439687383,2.081909363786493,3.464731962463838,2.537092700969274,3.813628122645894,2.412299842086434,1.617701698618401,2.25075937394414,4.53729690555654,4.834129376980259,1.830050936269474,4.153873548097765,4.749630291714981,4.550499889170887,4.499379978869673,2.822845278075878,4.158400559300176,2.441430656991699,4.442395174532369,4.625779856893484,3.15319969987156,2.904768904220086,3.130796298392055,1.952488872175396,1.367434722633071,2.547679966308695,4.136298503657885,3.727007074006917,4.363490893853323,2.805873059146629,1.497087921384114,3.090500932569754
2024-03-29,2.093394946159483,4.54852617372563,1.662182451185022,3.663839674776228,1.33684505885273,4.895573295895478,3.802533378562171,4.367262957620341,3.266677357452138,2.907205455715441,3.48752956557746,3.114966046797792,2.877537420580612,4.037801005830572,1.712803819757073,1.684688192620634,2.727370602598825,2.282991664179784,1.296498071652096,4.377881969674938,1.157960039139053,2.723473672284397,1.805667443801156,4.37699166746453,1.515703623471402,2.898549690846606,2.540550750376867,4.381540378797536,3.246498812272565,2.899818577982376,3.384776171733011,1.928564446904372,3.085534163644216,2.400150153005885,1.435671739976133,4.165994389254173,2.443181691444251,2.115644842123409,1.002278469667083,1.152017951925849
2024-03-30,4.086411226777399,3.175685999211939,4.917298149057476,1.290400266190421,4.0666772041115,2.065481566436387,2.474395679774302,1.87711754081227,4.156151565847461,1.576960408086264,4.360066790941111,3.646310592919336,1.236092981076459,4.243926926400613,3.511022864651918,4.619929278313366,3.994889225634553,3.244483709719099,4.346188722476791,2.112200953204888,2.007377885114117,2.318121157035667,3.796510472112393,2.473824249331995,4.186099551656312,3.348664858161377,2.402268212335586,1.629589795027897,1.005477637362345,2.532457100662652,2.626881227709825,2.455564974336308,4.209616178855005,1.38222112253444,1.459608896717752,1.933853234274574,3.05493081369075,3.903605602366602,4.61465496240756,2.06837934100092
2024-03-31,3.187800247378255,2.174467279213641,4.872817564362035,1.904785203368025,1.06295295868185,2.303419368015185,3.010037587879219,1.1134517369203,3.236993200135629,4.497131099804921,3.81892877766668,3.491873291913217,4.823847002833006,4.833117335368423,4.297065878812914,3.430967389543404,2.951058237990827,1.053264452985869,3.425047624906166,4.956352301427415,1.51119740673147,3.03685799822627,2.198369641557171,4.937968155417819,1.159370049473121,1.76358012445563,4.014235011054664,2.545510297119373,3.248952637969798,4.261807241739145,3.667452816395127,3.414204080964157,3.727294554299556,1.256978627759648,1.391197066871497,3.430195781189364,2.471377354604275,4.982856764013635,4.282636080153592,4.705913779726713
2024-04-01,4.272404200096116,2.362418575537408,1.608188100177688,4.136234457868616,3.975751282526966,4.868187167917292,4.499369447757355,3.22265050108963,1.405136987858969,2.93400263353584,2.254780216089268,3.049633928099359,2.206806298558613,4.447291967902383,4.377308055931289,2.261860628668224,3.39832538549598,2.720723430556216,4.636371028114253,1.749443605705291,1.721853167359714,3.498921166546406,1.111509661622065,3.940569280960126,1.168886608895685,3.696318166907802,1.849475381405159,3.364763953633336,2.103898749543752,1.089611255194387,3.742148196405774,2.794636576687717,3.896922650026351,1.22513799356786,3.120813686201612,1.217065578594937,1.575388182640571,4.137653029743781,1.914689218983403,1.373294069262692
2024-04-02,3.790913607139837,4.881501311348867,1.701102078252361,1.807865713696813,3.774893354688912,4.116615698099656,2.962196219175731,3.438745860588485,1.850729635247315,2.906456914269304,1.448287523499661,2.285687701102659,2.139118820123817,2.77850144040968,4.720505448974787,1.72507064859137,2.605552986498882,3.462388876438579,4.786228344296006,1.532592766143073,1.567234870910525,1.565728838057737,4.375295563686148,3.359770146810543,4.169396085946765,2.028876385523137,3.505363329838394,4.595630363950952,3.135821963003268,4.482936224640378,1.872182858513122,4.867706800052031,1.318769954257352,4.044433438931438,1.806875297143436,1.467550807773572,3.236103726039972,2.268089130396933,1.890079805179348,2.7564931589221
2024-04-03,4.671506467972455,1.324215154536246,2.922965588641058,2.818359468921931,1.838410915508782,2.38983867246339,2.816661073393592,4.460845851642517,4.820256581494239,3.075702714548661,4.480399161177687,3.432686342707118,2.396349367950702,1.776776830453876,2.652539087131059,3.091297131695391,1.177773553038225,1.583364663483403,3.40073769592576,1.900006378708648,4.953685731990427,3.530710233825721,2.114411862298176,4.943608812705838,2.116666723587046,3.878606447592798,2.05333125812383,4.097225791706084,3.575936497543022,3.290827450311022,2.835579497054861,1.971373039383882,3.437708953884897,4.497390196469139,1.125221656203496,3.930678955314441,4.51969014064108,3.467551121012597,2.033722529633515,2.405900237767928
2024-04-04,4.34930550432519,2.307768999096762,1.419336829013004,1.334122354221268,4.748492082127118,1.472081244967517,1.56363905664824,4.450664231731012,2.017152521109376,3.663805643017664,4.266902748119565,3.428722560520769,4.829954173791398,3.835531597043365,1.451006039614633,3.23364010618352,3.872746104356735,4.207828961493781,1.105285341136366,3.875515661085698,3.995219283621168,2.467289457590794,1.032292624375666,1.422073178568949,2.141361480471176,2.57267921275754,2.457298892287123,4.22571088456894,1.886330944689979,2.641253262533152,4.256907576474918,4.173749122137448,1.820901224934573,2.456292049059569,1.625252598171534,1.360399952809482,3.216772744978823,2.27796896941966,3.054756866104596,3.35163959431228
2024-04-05,4.302723284077798,3.987335243741426,3.049396582622392,2.832083852355212,3.197674333199263,3.818574795306408,4.691657162529942,3.4681408425645,4.551337225133878,3.805027389782909,1.27334550975539,3.003312760006487,2.145945393260969,2.140699712530289,2.423710204863937,2.258931088001903,3.314439920468401,3.734406001414228,2.074997548306942,1.519050490273525,3.424769070437041,4.763060826775355,1.938596878801242,4.592341172919846,1.205234647332455,1.121531356449536,1.435072278985329,3.574756588338114,3.121174069833622,1.648492732428355,1.591619789685061,3.117717233693234,4.836023595057057,1.730920023749743,2.036518040900391,1.482333169405245,3.378407374686097,4.707077159437068,1.952060565588606,2.889685052725337
2024-04-06,1.235234883737848,3.303011380122209,1.74452066533201,1.036991976894797,4.711012317294816,3.148561676332962,1.369792720987891,4.371684448509941,4.932810953160472,2.794402648070869,1.169958432952633,1.470183763024254,2.526614986581729,4.542090549795509,1.592154717111048,4.295960376010783,1.059905040876078,2.829554795143244,3.577588563802272,1.241517928102386,4.630458234245438,3.83313256229884,3.113146653858029,3.557227072179963,3.923358280937283,3.913913808337466,2.939908433389868,2.125903975212162,1.824698371589263,4.67445551067856,1.232986785310091,2.348292561680109,3.760200551049229,3.400276109214898,2.732874400573968,1.416931463460152,1.558112205036301,3.786091490867878,2.934786457877441,2.358202923804415
2024-04-07,3.459051002465947,4.777616485878225,1.64103968054638,3.918445532141411,3.436375591774174,1.740465555516922,1.024813658837464,1.037137802023708,3.128369636688114,4.771117638244775,3.57719450986245,3.857199385174975,2.975461947682148,3.327555770538279,1.505470101322414,4.507282481602523,4.043170514667207,4.992795811378438,2.190891790222485,1.908071087184231,2.499174124330567,2.714743923251798,3.732226475584066,3.403791158099254,1.281931917991248,1.629911436309628,1.282222747689385,1.138360503017067,4.104019671780161,4.403835630651943,2.664711328904465,4.875363138089551,4.454390808945324,4.441540175500318,2.468737599731747,4.817388652417398,3.995719382535455,2.414769716430898,4.555331575779842,1.016449199860515
2024-04-08,1.500646631845372,4.856839026464179,4.123540738512094,1.665298454878555,3.210745884432856,2.655072832269107,1.605944031224771,1.648291940119862,4.853879978980743,2.219856731830889,4.765757166735773,1.302442692260338,2.843212169172762,1.51847619406704,1.019149540964689,3.215064294824306,1.455576419245454,3.888098123734719,3.792465502827598,1.705331629857957,3.286364164935532,3.08069117200877,1.327159762121048,4.449425958010747,2.126844670450001,2.505400317812195,2.900613657717636,4.267739321889595,3.379752123091836,3.255828814109827,2.449510303702357,2.118738687166879,2.912480927748711,2.022934128126343,2.358045752817128,2.761505339787307,4.374003457574522,4.722042466986155,4.31896547822394,3.102798859572426
2024-04-09,4.766968573062067,3.884173633729958,2.19188105662772,3.836935055803163,3.927721110726144,2.368905325003842,2.502354249845837,2.4364260306132,3.466473774208296,4.601640586160718,1.69277294491435,4.500798439345274,1.11061262602137,3.64135438391289,2.657755492758777,4.165126208929975,3.884792451723612,2.920431228580736,3.575456146890387,3.007092522799781,3.846229013177102,2.340834436842747,2.836787690217129,4.761958625388818,2.419789919979662,1.691942709029516,2.888376228071912,3.610366475166352,1.506057039233983,1.488405674690442,2.2147795637576,4.630596405593335,3.698415403971851,1.88773662552044,3.413950242487675,3.640959335247648,3.09221871963138,4.037529842149315,1.098955954636628,1.764468908415814
2024-04-10,4.246073882487533,2.904335943872928,3.092623959968303,2.002082345668714,3.420172067241889,2.21161923467934,3.309136058171928,1.678712462296279,1.637876369364635,2.668118964767974,2.707278060442163,2.072437059650156,1.52638740146676,1.156842156855588,1.100927309151265,2.086201160025903,2.847413768647749,3.904973125224508,2.899486802856036,4.616203277741127,4.865486977700478,2.990960007027328,1.306059193574117,2.232718760871979,1.007089544693627,3.317656967542457,4.997913000398272,3.360397990084285,3.440291715257779,2.310906450912316,1.948130182411239,3.032626288160477,4.599144667909561,1.039004416458804,3.27860336896739,2.714044285081274,3.484717223975962,4.35983210483206,2.796175650506473,1.870731126482823
2024-04-11,1.140879218301628,1.722642486162537,2.354057971080571,3.30998475226049,4.41094463157577,2.400807807826306,2.07195473001768,1.247556675371583,4.285213910792416,2.518665772826716,3.286200781667737,4.934221672684881,1.006378282417178,1.581800562795464,4.116443976077422,4.220509940831351,4.076988476131022,3.147995564171317,4.915427924092224,2.584738239981282,2.506427947724643,1.602205486603374,1.339596856843356,2.503505397612654,3.502794198445874,2.051341344350202,4.662736637876778,3.755805197812007,3.745253812407597,3.766842741026552,1.00673799291377,4.252027013663604,4.670434511773521,1.077591934944353,3.39317596154095,3.706303080509914,1.784970323797365,4.352845051997163,3.503325657156353,1.900220293318017
2024-04-12,3.407774792452449,1.253476018195393,2.639429799629355,3.890000350039688,1.954955363082797,4.775310356292594,3.747133470573156,2.150301531430286,4.075995690823426,1.332659087232436,4.899097690041826,1.197141036294234,4.733823564594873,2.011415510993045,4.031296430763562,1.000294797732424,2.016960356718399,3.99640242659888,3.129344283589289,1.459808598548459,4.868760466870214,1.863462498696081,3.714351227732766,2.895559115439693,3.893139290236557,1.391036495682139,4.810181022133417,1.817956123231646,1.881535756947011,3.216114141968935,2.398933053683484,2.768518742604878,1.148393986104942,1.93953778080251,4.094132466967547,4.608860616101865,1.933909771753447,4.093395998859346,1.115786772317664,1.178897120228081
2024-04-13,2.574518983349101,2.50219742033817,3.272648976723799,3.671908289840871,4.363320969649,2.98892558790949,2.56808686922068,1.575906136381527,4.219291859958889,3.85348162165824,2.634709589818741,3.073729239770678,3.660731377647555,1.659222359390151,1.108791177631681,2.270014796746742,3.382340078544652,2.946424365125835,3.770218507452508,4.278759222298141,2.57203687354617,1.591644582938603,1.664554274574755,3.509588099267206,4.432657075487248,4.115868967092206,2.345975233429695,4.500863868093635,4.365383681464346,3.096846787295314,2.903504250660111,1.233849674628507,1.602100278625714,1.341652798112988,3.107090008294456,3.706553984929035,3.475128041787397,4.491540974523208,3.634809615752588,4.318830764062286
2024-04-14,2.953769866921104,1.537068094871299,4.402511999195863,3.299961309096457,3.959749923131483,3.818658614433166,4.872847085324967,2.181229289343256,3.821227091117048,2.462705332503673,2.581642883674567,1.922378546634886,2.376040702603416,4.793187006633053,2.170283387790404,1.983962423826347,3.332551913895288,2.032143826967018,2.89354290237718,4.336705026224948,1.561700738294775,1.686592298448874,4.673649110872253,2.418818727917266,1.867995066982977,4.648276941165699,4.880418097555328,3.551078583460349,2.553354404445603,3.753543021594487,1.062231507611241,1.578849147127053,2.474857776469429,4.328898005653111,2.217263625486302,1.231487566995503,2.514941093335536,1.965016609927275,1.224239752283013,2.595697030189009
2024-04-15,1.921601257228702,2.70676564873568,3.441958940080128,3.182515698293942,4.898892949660949,3.72148101758078,3.959784968193759,4.867823791866932,2.657752100914084,2.421519260244205,1.17544971906553,1.736817226075309,1.948758528206703,1.734017868285354,4.019135572786258,3.143531925104447,3.670535205833869,4.281848643357494,1.923095765143579,2.303695759285997,2.405685567760406,3.935359923756843,1.252819284867664,2.516217784895644,2.369734091258587,3.587286099737386,4.551683084173126,1.571959160510645,4.265015005599294,3.438893611005065,1.116970776055905,4.067554716664974,3.150752132135703,4.199715298320498,2.635472131477786,3.662011175152206,1.795216821542154,1.767378298991955,2.361049632502461,3.077762025310859
2024-04-16,3.833441068146387,2.571035783617891,1.117083760404177,2.739820876107512,4.633092345661657,2.636086046371499,2.328995665770988,4.958100331780109,3.577662256948053,2.463992105884723,1.408078125455229,4.151397779785684,3.832299733951031,4.68766319699426,1.869102520112033,1.459697399952928,3.896290105636254,1.813583367994783,1.704415351157984,2.279229341584288,3.866107162317309,3.667219291089311,4.285378252673407,2.705587663132318,4.650117017783339,1.436670896400901,1.748813235217627,3.734870301159794,2.015090720248695,1.658362184813682,4.545974979731429,1.273603385928645,4.965884429742848,4.450357245480427,4.473030989409211,3.514852250183099,1.899422719339776,4.192366218908877,1.215202260697226,3.32846137979138
2024-04-17,4.26730056591375,3.158146420438523,1.183401420409124,2.855578698637269,3.735918445465901,3.153473753876063,3.289800872626224,1.899109313570658,4.390957326381392,3.245594870364497,3.852984052162706,4.92745686805321,2.712794630698129,4.524266450706034,1.0291240557645,1.13362917046048,3.361119686915268,2.245797582168803,1.993106268078801,2.111741428835834,2.756638540552807,4.001627327919051,1.095072528784402,2.547142014986958,2.908377606109976,1.609436901910222,2.658880747133794,4.641910744245293,2.874536896780088,2.007104710466666,3.129340244126705,1.243369738335511,2.177074171054697,4.134546966761354,3.56765700098501,1.095939406350841,3.279503994820724,1.869360321773768,4.902999263314309,4.134747982773813
2024-04-18,2.27361173844235,3.915790784573692,3.276783888923778,4.156143890237334,4.320786319340208,4.371739437205129,2.65857659669955,2.685093585265643,4.705063520562335,3.647054378417642,1.321868735916555,3.168747816369873,2.424029038539628,4.949739958865452,1.05462162584917,3.448723492282232,3.894492377595432,2.155627085429421,4.894566073026128,4.438146508086845,1.511632396910819,2.542182710723979,2.959878526018682,1.7294868551689,3.817135413855293,4.365515041075257,1.017858381558256,1.532893552539497,2.13385135661742,4.936440910619131,2.618111514000662,1.681007851905012,1.483708471888211,4.605424654743027,4.240976337769937,3.477202429225322,3.158782628277435,4.108615046121465,2.272602153214669,3.559418628565187
2024-04-19,4.66261136394325,1.076928237406194,3.279488605259236,2.178600967818187,4.396114539742651,3.53139862765985,3.155508017284439,1.458352678702423,3.160891219144763,3.527616585425707,4.823649237240819,3.340204041695478,4.869602406982618,4.846424462426649,3.60080134333439,3.023631936472355,2.864086975304197,4.56151424446313,1.113026731887027,1.455232792094286,3.94738176556787,3.30259490497471,1.674927813941896,4.943619185604325,4.244782246862123,2.9625077729604,3.479880702326345,4.040303962659936,2.834340734638429,3.956464819507004,4.091711591333793,2.836029558089555,1.751072511287395,3.391068314824619,3.21715535715388,3.001974743277244,1.234328092694773,4.110252777322156,3.154833014260469,2.722605809073544
2024-04-20,1.408286916476607,4.02774130048422,2.358604095410139,3.551874178962804,3.415131615370262,2.543311878970127,3.126270888969594,3.58055413428664,4.763801319512553,3.302536291443926,3.457470047073257,1.271423270815102,4.808863259040448,3.112327711637545,4.205093679439687,1.201164252589556,2.683640542948364,2.027901836610806,2.06790359475436,4.165814919843718,4.259568882188237,1.787538764252267,2.086725432526979,3.558908174926449,2.560232149207466,2.212277156823094,2.018463740406079,2.94292314665151,4.102147489203875,4.221303832070275,4.16227880274187,4.542581002696101,1.202967322557686,4.928867439640046,2.705845967154389,1.771928431783118,4.880091133470525,4.300729291504527,4.718894209535273,3.092614903015053
2024-04-21,3.495466901075414,2.758981247371392,1.042342958345574,4.85971177178212,4.848093013422895,1.870208841120154,1.165385489266227,3.120797452047609,4.80564325846563,4.641583383059739,3.338651455557586,2.214195402614829,2.319843535076784,4.59165420594411,2.967136142542308,1.524464915868582,1.993701903894429,2.107179605869996,1.494186739727637,2.852177526085165,3.990967398461654,3.077856151097134,3.157800455245822,4.806003857628145,3.953427934568391,3.267111227389971,2.57094105772856,1.657310554457645,1.462921498301669,2.198664582146488,3.771217380789298,1.766210475062838,1.525848546362825,1.31102950789256,4.384997520160639,1.964759287041884,1.803401856343813,2.563415471570287,3.51794480194291,3.345039028939211
2024-04-22,4.664203633099964,3.675130171969044,1.289895696995425,1.021979271236651,2.104990669877017,2.450771739175762,4.106998676187104,4.868022095721466,2.550268693694175,3.746760119267444,4.979607629411853,3.982666335500058,3.544758196343378,1.312299416713217,2.292860804778921,4.653568633828628,1.804021926723623,4.374361437092833,3.785294740322022,2.465297483323019,4.694631227520181,3.727888521526189,3.247886200390379,3.846392668899729,3.654893952360479,4.069913276911848,3.289705251393231,4.229163180219533,4.600229219741377,3.785907317658266,2.430479432167528,2.119912942411432,3.548742660847626,3.525716553097848,1.095642255406517,3.988437558511184,1.887497947311002,1.217960648561745,1.612796830249644,3.627123553894906
2024-04-23,3.116697078850626,3.171225875011254,3.856215140295545,3.066223764396784,1.532303960736665,4.09381868608765,2.625089987624475,4.852375560847709,2.134055129172137,2.052315121186338,2.33402958270073,3.289268063834502,4.579478960803929,1.705126560560059,2.118715190396881,3.326719372591447,2.81733696864606,2.789291549022901,4.282937048385627,4.695513210045444,3.092218752395038,4.387750966519549,1.425010999963962,4.318066562233764,3.60367159987953,1.859718175600458,3.947622462688225,3.965333151683555,1.43200633792953,2.065787244084038,3.555459615707329,2.522298652063325,4.060979784099205,3.144169763230502,4.427988299323071,1.444104061631653,3.934987089849601,2.85855988027587,3.077563823298545,2.136182248488698
2024-04-24,2.925227864279528,3.749407181789095,4.204234844109576,3.073465641548656,2.177265635814941,3.552338390889135,3.340436401224237,4.606251278958442,1.209628147079424,4.640525548533867,3.137728112661438,1.062704464199656,2.378808715071152,3.897334255501279,2.953732351743332,4.92063614976397,2.690440295324194,2.306540918504031,4.286687737718273,3.191626797432126,2.076252614730448,1.759215261553531,2.493382730235097,1.955951379969988,1.75891230519457,4.847183650423965,2.789657129930636,3.712489330452488,2.496592634030717,3.279174975225549,2.99680843613453,3.450752593403163,3.8909150177957,3.655636823005256,4.048413554598808,1.585217631649011,1.376124562014172,2.355597732317027,2.927311443500362,1.897610345717295
2024-04-25,3.729306316250236,4.222809352154711,3.685710184502481,2.689629979074658,1.499185791577203,3.320992666285202,4.589733306917038,2.67556970607366,4.642900939371362,3.014111279129608,3.483366249769906,4.331953904222571,3.258388438562886,1.363877357182254,4.923917603201581,1.983397207651335,3.842021314520794,3.020453754470955,2.915090547270832,1.975763275467566,4.092898119879791,3.878223776892366,4.654315673187204,3.915840790581307,1.428581271447588,3.65997929533625,2.648237350846462,2.038459108546575,3.407805689607988,2.208760669357308,3.123425302723502,3.303909541425637,3.116267661270195,1.042746081014112,2.394955656667996,4.161849057130683,2.38758257658456,3.037517999092123,2.386528318765055,1.796951629953807
2024-04-26,3.888603062800416,1.451153059323949,4.961813237445941,4.381494148428816,3.138035760023168,2.698211824232038,2.145858529839471,3.00636588376307,4.517669848096672,2.100025602802734,3.002149835212544,1.938199608268123,2.348596454659806,1.76104203569333,4.962156775684751,3.285989785849822,3.931260496146782,1.392999653808147,2.464470200297263,4.570559212189286,1.799013882661147,3.995438338561608,3.511810638547344,4.728228164355832,2.684018639748149,3.546269037490095,2.874158303359934,2.895751491476248,4.416349502403509,2.817210974994041,4.712667202525135,3.482029028590557,1.341697171884574,1.271931664203618,4.929256849378723,2.597437544179126,3.349835327402287,2.726344278680769,1.635585753978428,1.502206812203735
2024-04-27,1.337753305695792,1.661932913358453,3.501670441404674,3.491155976416901,4.352908177815719,4.741971055485686,1.567945901701055,2.037495274107998,2.709845622773023,1.003613142084999,1.27925721183878,1.905965111764087,2.924407856063247,2.006090952674451,4.506727568892192,2.297091502168044,4.698491248570514,4.89914904293884,2.799446135630315,1.908515267597295,1.850784610499833,3.421351244918223,3.186134349503035,2.314353729146019,1.176696958832673,2.296112200448914,2.593213294609612,4.025695131736271,3.949935957973693,1.88563238614413,1.910695807976995,3.511531309551078,3.607105389581159,3.244411104282076,1.447885521311175,2.142880593566362,1.126812845844293,4.046376589890613,4.226013709457941,4.681922397644898
2024-04-28,2.166664533692013,4.105334726637785,2.093398831170364,2.522331471681138,2.914303433927399,3.300444465879937,4.984401761204952,1.928839020654369,2.413694812992675,2.051564708042044,2.444453746574841,1.403218067578482,2.439239068964189,4.551460125857554,2.194359391385796,2.487739119396275,4.777896657751739,3.913515985307473,3.066954859272193,4.108770913613762,1.351662267136182,4.624851824898149,4.673700892108743,4.990823969728737,4.111554272177212,2.050551342564211,2.058235478875754,3.752867510835978,3.718930646648683,3.641316802381884,2.412483472961982,3.07918911312183,2.205989916535197,3.387162861665275,4.089608709010841,3.794785118938578,2.730021313139221,3.098913604225205,4.089673986637434,1.931411636613446
2024-04-29,1.492718595418016,2.857961412883369,1.472944514943465,1.93447258007832,1.567469038961034,2.447204956676557,2.526557281583703,4.789234327332963,2.056502924750117,2.889715381266067,4.245517615853947,4.262470345746647,4.001372748140081,2.151335048560292,2.979886477645428,1.744846380746893,1.753598091131217,2.743364852553244,3.954368884971764,3.106337039991351,1.885194396006191,2.93994725254415,2.97654591312267,1.093890991728067,3.327785355600424,2.670965729202259,3.305518819942546,4.659294695756297,2.332472332156981,1.431343376991794,1.826074755158306,2.226148231648873,4.453880383812391,3.196297168454922,4.980328266004696,2.140128063762023,1.274907264475476,2.204752545141153,4.97037972979191,3.972396658952524
2024-04-30,4.54673288338981,4.323635191110304,1.126421771281622,3.273676171464864,3.436645057422572,4.846300577200326,1.092946506835447,3.124415083874516,1.81912544774341,1.214651625166356,3.349954098926893,4.09041657453121,4.099461796900751,1.121153640623627,2.627785601086357,1.178038508594482,1.991354587963079,1.771522811031793,1.860730316968629,2.356473656138114,4.660245398599142,3.379378934835842,2.101453801519294,4.817725515829522,1.916625809499167,2.588456136131258,2.173551228077767,3.573836196973277,2.672038903830703,4.82843283337809,4.869680314878347,1.387656072057461,4.713332370154754,4.191984060686186,3.849349744534705,2.451143925413557,3.718228959459971,4.242665735683072,4.321698983829202,4.223102474012215
